movieId,imdbId,title,genres
3909,0206420,Woman on Top (2000),Comedy|Romance
3910,0168629,Dancer in the Dark (2000),Drama|Musical
3911,0218839,Best in Show (2000),Comedy
3912,0210567,Beautiful (2000),Comedy|Drama
3914,0222850,"Broken Hearts Club, The (2000)",Drama
3915,0210075,Girlfight (2000),Drama
3916,0210945,Remember the Titans (2000),Drama
3917,0093177,Hellraiser (1987),Horror
3918,0095294,Hellbound: Hellraiser II (1988),Horror
3919,0104409,Hellraiser III: Hell on Earth (1992),Horror
3920,0107209,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
3922,0057887,Bikini Beach (1964),Comedy
3925,0088184,Stranger Than Paradise (1984),Comedy|Drama
3926,0055608,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3927,0060397,Fantastic Voyage (1966),Adventure|Sci-Fi
3928,0040068,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3929,0032234,"Bank Dick, The (1940)",Comedy
3930,0046876,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi
3932,0024184,"Invisible Man, The (1933)",Horror|Sci-Fi
3933,0052969,"Killer Shrews, The (1959)",Horror|Sci-Fi
3937,0088024,Runaway (1984),Sci-Fi|Thriller
3938,0084695,"Slumber Party Massacre, The (1982)",Horror
3939,0093996,Slumber Party Massacre II (1987),Horror
3940,0100639,Slumber Party Massacre III (1990),Horror
3941,0091990,Sorority House Massacre (1986),Horror
3942,0100663,Sorority House Massacre II (1990),Horror
3943,0215545,Bamboozled (2000),Comedy
3945,0259974,Digimon: The Movie (2000),Adventure|Animation|Children
3946,0208988,Get Carter (2000),Action|Drama|Thriller
3947,0067128,Get Carter (1971),Action|Crime|Drama|Thriller
3948,0212338,Meet the Parents (2000),Comedy
3949,0180093,Requiem for a Dream (2000),Drama
3950,0170691,Tigerland (2000),Drama
3951,0202641,Two Family House (2000),Drama
3952,0208874,"Contender, The (2000)",Drama|Thriller
3953,0205271,Dr. T and the Women (2000),Comedy|Romance
3955,0213790,"Ladies Man, The (2000)",Comedy
3957,0066832,Billy Jack (1971),Action|Drama
3958,0075754,Billy Jack Goes to Washington (1977),Drama
3959,0054387,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
3962,0093091,Ghoulies II (1987),Comedy|Horror
3963,0058708,"Unsinkable Molly Brown, The (1964)",Musical
3964,0041094,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children
3965,0038988,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir
3966,0037638,Detour (1945),Crime|Film-Noir
3967,0249462,Billy Elliot (2000),Drama
3968,0230030,Bedazzled (2000),Comedy
3969,0223897,Pay It Forward (2000),Drama
3971,0081376,"Private Eyes, The (1981)",Comedy|Mystery
3972,0111512,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
3973,0229260,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller
3974,0192255,"Little Vampire, The (2000)",Adventure|Children
3977,0160127,Charlie's Angels (2000),Action|Comedy
3978,0146984,"Legend of Bagger Vance, The (2000)",Drama|Romance
3979,0185431,Little Nicky (2000),Comedy
3980,0203019,Men of Honor (2000),Drama
3981,0199753,Red Planet (2000),Action|Sci-Fi|Thriller
3983,0203230,You Can Count on Me (2000),Drama|Romance
3984,0066995,Diamonds Are Forever (1971),Action|Adventure|Thriller
3985,0074452,"Eagle Has Landed, The (1976)",Drama|War
3986,0216216,"6th Day, The (2000)",Action|Sci-Fi|Thriller
3987,0186894,Bounce (2000),Drama|Romance
3988,0170016,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
3989,0230591,One Day in September (1999),Documentary
3990,0213203,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy
3991,0211181,102 Dalmatians (2000),Children|Comedy
3992,0213847,Malèna (2000),Drama|Romance|War
3993,0180073,Quills (2000),Drama|Romance
3994,0217869,Unbreakable (2000),Drama|Sci-Fi
3996,0190332,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
3997,0190374,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
3998,0228750,Proof of Life (2000),Drama
3999,0190865,Vertical Limit (2000),Action|Adventure
4000,0086993,"Bounty, The (1984)",Adventure|Drama
4002,0093748,"Planes, Trains & Automobiles (1987)",Comedy
4003,0096094,She's Having a Baby (1988),Comedy
4005,0093428,"Living Daylights, The (1987)",Action|Adventure|Thriller
4006,0092106,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
4007,0094291,Wall Street (1987),Drama
4008,0096969,Born on the Fourth of July (1989),Drama|War
4009,0096219,Talk Radio (1988),Drama
4010,0088850,Brewster's Millions (1985),Comedy
4011,0208092,Snatch (2000),Comedy|Crime|Thriller
4012,0095927,Punchline (1988),Comedy|Drama
4014,0241303,Chocolat (2000),Drama|Romance
4015,0242423,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
4016,0120917,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
4017,0183659,Pollock (2000),Drama
4018,0207201,What Women Want (2000),Comedy|Romance
4019,0181536,Finding Forrester (2000),Drama
4020,0219699,"Gift, The (2000)",Thriller
4021,0247196,Before Night Falls (2000),Drama
4022,0162222,Cast Away (2000),Drama
4023,0218967,"Family Man, The (2000)",Comedy|Drama|Romance
4024,0200720,"House of Mirth, The (2000)",Romance
4025,0212346,Miss Congeniality (2000),Comedy|Crime
4027,0190590,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
4029,0120202,State and Main (2000),Comedy|Drama
4030,0219653,Dracula 2000 (2000),Horror
4031,0149624,All the Pretty Horses (2000),Drama|Romance|Western
4032,0218182,"Everlasting Piece, An (2000)",Comedy
4033,0146309,Thirteen Days (2000),Drama|Thriller|War
4034,0181865,Traffic (2000),Crime|Drama|Thriller
4035,0218378,"Claim, The (2000)",Romance|Western
4036,0189998,Shadow of the Vampire (2000),Drama|Horror
4037,0093223,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4039,0083564,Annie (1982),Children|Musical
4040,0101757,Don't Tell Mom the Babysitter's Dead (1991),Comedy
4041,0084434,"Officer and a Gentleman, An (1982)",Drama|Romance
4042,0053580,"Alamo, The (1960)",Action|Drama|War|Western
4043,0090670,At Close Range (1986),Crime|Drama
4046,0049233,Friendly Persuasion (1956),Drama
4047,0107007,Gettysburg (1993),Drama|War
4051,0056600,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi
4052,0218817,Antitrust (2001),Crime|Drama|Thriller
4053,0238948,Double Take (2001),Action|Comedy
4054,0206275,Save the Last Dance (2001),Drama|Romance
4055,0194218,Panic (2000),Drama
4056,0237572,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
4061,0102388,The Man in the Moon (1991),Drama|Romance
4062,0095690,Mystic Pizza (1988),Comedy|Drama|Romance
4063,0105165,Prelude to a Kiss (1992),Comedy|Drama|Romance
4064,0069897,Coffy (1973),Action|Crime|Thriller
4065,0071517,Foxy Brown (1974),Action|Crime|Drama
4066,0095348,I'm Gonna Git You Sucka (1988),Action|Comedy
4067,0108451,Untamed Heart (1993),Drama|Romance
4068,0186589,Sugar & Spice (2001),Comedy
4069,0209475,"Wedding Planner, The (2001)",Comedy|Romance
4074,0234805,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama
4077,0216800,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
4078,0092545,Amazing Grace and Chuck (1987),Drama
4079,0092546,Amazon Women on the Moon (1987),Comedy|Sci-Fi
4080,0092605,Baby Boom (1987),Comedy
4081,0092608,Back to the Beach (1987),Comedy
4082,0092618,Barfly (1987),Comedy|Drama|Romance
4083,0092641,Best Seller (1987),Thriller
4084,0092644,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
4085,0086960,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4086,0092654,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
4089,0092690,Born in East L.A. (1987),Comedy
4090,0092695,"Brave Little Toaster, The (1987)",Animation|Children
4091,0092718,Can't Buy Me Love (1987),Comedy|Romance
4092,0092746,Cherry 2000 (1987),Romance|Sci-Fi
4093,0092783,Cop (1988),Thriller
4102,0092948,Eddie Murphy Raw (1987),Comedy|Documentary
4103,0092965,Empire of the Sun (1987),Action|Adventure|Drama|War
4104,0092974,Ernest Goes to Camp (1987),Comedy
4105,0083907,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
4109,0093036,Flowers in the Attic (1987),Drama|Thriller
4110,0093044,"Fourth Protocol, The (1987)",Thriller
4111,0093073,Gardens of Stone (1987),Drama|War
4113,0093093,"Glass Menagerie, The (1987)",Drama
4115,0093186,Hiding Out (1987),Comedy
4116,0093200,Hollywood Shuffle (1987),Comedy
4117,0093209,Hope and Glory (1987),Drama
4121,0093260,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
4123,0093278,Ishtar (1987),Comedy
4124,0093300,Jaws: The Revenge (1987),Horror|Thriller
4125,0093405,Leonard Part 6 (1987),Comedy|Sci-Fi
4126,0093407,Less Than Zero (1987),Drama
4127,0093418,"Like Father, Like Son (1987)",Comedy
4128,0093437,"Lost Boys, The (1987)",Comedy|Horror|Thriller
4129,0093467,Made in Heaven (1987),Fantasy|Romance
4130,0093476,Maid to Order (1987),Comedy|Fantasy
4131,0093477,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
4132,0093493,Mannequin (1987),Comedy|Romance
4133,0093507,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
4135,0093560,"Monster Squad, The (1987)",Adventure|Comedy|Horror
4138,0093589,My Demon Lover (1987),Comedy|Horror
4139,0093638,No Man's Land (1987),Crime|Drama
4141,0192111,Head Over Heels (2001),Comedy|Romance
4142,0190524,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
4143,0242998,Valentine (2001),Horror|Mystery
4144,0118694,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
4146,0120753,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
4147,0250478,Nico and Dani (Krámpack) (2000),Comedy|Drama|Romance
4148,0212985,Hannibal (2001),Horror|Thriller
4149,0239948,Saving Silverman (Evil Woman) (2001),Comedy|Romance
4152,0190861,Vatel (2000),Drama
4153,0231775,Down to Earth (2001),Comedy|Fantasy|Romance
4154,0265632,Recess: School's Out (2001),Animation|Children
4155,0230838,Sweet November (2001),Drama|Romance
4156,0177650,Company Man (2000),Comedy
4157,0249893,"Price of Milk, The (2000)",Comedy|Drama|Fantasy|Romance
4158,0166276,Monkeybone (2001),Animation|Comedy|Fantasy
4159,0233142,3000 Miles to Graceland (2001),Action|Thriller
4160,0191636,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance
4161,0236493,"Mexican, The (2001)",Action|Comedy
4164,0182000,"Caveman's Valentine, The (2001)",Drama
4166,0251031,Series 7: The Contenders (2001),Action|Drama
4167,0179626,15 Minutes (2001),Thriller
4168,0192071,Get Over It (2001),Comedy|Romance
4171,0236447,Long Night's Journey Into Day (2000),Documentary
4174,0099073,Avalon (1990),Drama
4175,0116447,Gray's Anatomy (1996),Comedy|Drama
4178,0031742,Of Mice and Men (1939),Drama
4180,0091836,Reform School Girls (1986),Action|Drama
4181,0096223,Tapeheads (1988),Comedy
4184,0039190,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
4187,0057251,Lilies of the Field (1963),Drama
4189,0059245,"Greatest Story Ever Told, The (1965)",Drama
4190,0053793,Elmer Gantry (1960),Drama
4191,0060086,Alfie (1966),Comedy|Drama|Romance
4193,0113026,"Fantasticks, The (1995)",Musical
4194,0037800,I Know Where I'm Going! (1945),Drama|Romance|War
4195,0066740,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
4197,0079781,Real Life (1979),Comedy
4198,0080421,Battle Beyond the Stars (1980),Sci-Fi
4200,0101764,Double Impact (1991),Action
4202,0068617,Fuzz (1972),Drama
4203,0102005,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
4204,0085868,Losin' It (1983),Comedy
4205,0100140,Mermaids (1990),Comedy|Drama|Romance
4207,0100232,Navy Seals (1990),Action|Adventure|War
4210,0091474,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
4211,0100486,Reversal of Fortune (1990),Drama
4212,0077413,Death on the Nile (1978),Crime|Mystery
4214,0088000,Revenge of the Nerds (1984),Comedy
4215,0093857,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
4217,0118540,4 Little Girls (1997),Documentary
4218,0091860,River's Edge (1986),Crime|Drama
4219,0089208,Girls Just Want to Have Fun (1985),Comedy
4220,0071771,"Longest Yard, The (1974)",Comedy
4221,0102517,Necessary Roughness (1991),Comedy
4223,0215750,Enemy at the Gates (2001),Drama|War
4224,0242445,Exit Wounds (2001),Action|Thriller
4225,0205873,"Dish, The (2001)",Comedy
4226,0209144,Memento (2000),Mystery|Thriller
4228,0125022,Heartbreakers (2001),Comedy|Crime|Romance
4229,0239949,Say It Isn't So (2001),Comedy|Romance
4231,0244970,Someone Like You (2001),Comedy|Romance
4232,0227538,Spy Kids (2001),Action|Adventure|Children|Comedy
4233,0246989,Tomcats (2001),Comedy
4234,0236784,"Tailor of Panama, The (2001)",Drama|Thriller
4235,0245712,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4236,0206187,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
4237,0247380,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
4238,0164334,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4239,0221027,Blow (2001),Crime|Drama
4240,0189192,Just Visiting (2001),Comedy|Fantasy
4241,0266860,Pokémon 3: The Movie (2001),Animation|Children
4242,0221889,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
4243,0268200,Brigham City (2001),Crime|Drama|Mystery
4246,0243155,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4247,0245686,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4248,0236348,Josie and the Pussycats (2001),Comedy
4251,0221073,Chopper (2000),Drama|Thriller
4252,0255094,"Circle, The (Dayereh) (2000)",Drama
4254,0231402,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4255,0240515,Freddy Got Fingered (2001),Comedy
4256,0240402,"Center of the World, The (2001)",Drama
4259,0211492,"Luzhin Defence, The (2000)",Drama|Romance
4260,0199129,"Visit, The (2000)",Drama
4262,0086250,Scarface (1983),Action|Crime|Drama
4263,0055895,Days of Wine and Roses (1962),Drama
4265,0132245,Driven (2001),Action|Thriller
4267,0203755,One Night at McCool's (2001),Comedy
4268,0141907,Town & Country (2001),Comedy
4270,0209163,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
4273,0240913,Under the Sand (2000),Drama
4275,0085811,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4276,0089504,Lost in America (1985),Comedy
4278,0025913,Triumph of the Will (Triumph des Willens) (1934),Documentary
4280,0084917,"World According to Garp, The (1982)",Comedy|Drama|Romance
4282,0064940,Fellini Satyricon (1969),Drama|Fantasy
4284,0060429,Frankie and Johnny (1966),Comedy
4285,0101912,Frankie and Johnny (1991),Comedy|Romance
4289,0080539,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
4290,0101902,For the Boys (1991),Comedy|Drama|Musical
4291,0080319,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
4292,0079638,Norma Rae (1979),Drama
4293,0090098,Summer Rental (1985),Comedy
4294,0045464,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
4296,0066011,Love Story (1970),Drama|Romance
4297,0093713,Pelle the Conqueror (Pelle erobreren) (1987),Drama
4298,0048021,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
4299,0183790,"Knight's Tale, A (2001)",Action|Comedy|Romance
4300,0212826,Bread and Roses (2000),Drama
4304,0256408,Startup.com (2001),Documentary
4305,0225071,Angel Eyes (2001),Romance|Thriller
4306,0126029,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4307,0206742,"Fast Food, Fast Women (2000)",Comedy|Romance
4308,0203009,Moulin Rouge (2001),Drama|Musical|Romance
4310,0213149,Pearl Harbor (2001),Action|Drama|Romance|War
4312,0210727,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4313,0206917,"Man Who Cried, The (2000)",Drama
4316,0077716,Ice Castles (1978),Drama
4317,0102343,Love Potion #9 (1992),Comedy|Romance
4321,0101587,City Slickers (1991),Comedy|Western
4322,0095082,Eight Men Out (1988),Drama
4323,0052902,"Horse Soldiers, The (1959)",Adventure|War|Western
4325,0054130,"Night, The (Notte, La) (1960)",Drama
4326,0095647,Mississippi Burning (1988),Crime|Drama|Thriller
4327,0054047,"Magnificent Seven, The (1960)",Adventure|Western
4329,0053221,Rio Bravo (1959),Western
4333,0094142,Throw Momma from the Train (1987),Comedy|Crime
4334,0244316,Yi Yi (2000),Drama
4337,0060934,"Sand Pebbles, The (1966)",Drama|Romance|War
4338,0041996,Twelve O'Clock High (1949),Drama|War
4339,0059885,Von Ryan's Express (1965),Action|Adventure|Drama|War
4340,0255798,"Animal, The (2001)",Comedy
4342,0212815,Big Eden (2000),Drama|Romance
4343,0251075,Evolution (2001),Comedy|Sci-Fi
4344,0244244,Swordfish (2001),Action|Crime|Drama
4345,0254099,"Anniversary Party, The (2001)",Drama
4347,0234288,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama
4349,0065528,Catch-22 (1970),Comedy|War
4350,0116344,Forgotten Silver (1996),Comedy|Documentary
4351,0102685,Point Break (1991),Action|Crime|Thriller
4353,0086508,Uncommon Valor (1983),Action|War
4354,0105699,Unlawful Entry (1992),Crime|Thriller
4355,0092272,Youngblood (1986),Action|Drama
4356,0045810,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance
4357,0045891,How to Marry a Millionaire (1953),Comedy|Drama|Romance
4359,0048605,"Seven Year Itch, The (1955)",Comedy
4361,0084805,Tootsie (1982),Comedy|Romance
4366,0230011,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4367,0146316,Lara Croft: Tomb Raider (2001),Action|Adventure
4368,0240462,Dr. Dolittle 2 (2001),Comedy
4369,0232500,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4370,0212720,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4371,0255819,Baby Boy (2001),Crime|Drama
4372,0250224,Crazy/Beautiful (2001),Drama|Romance
4373,0258038,Pootie Tang (2001),Comedy
4374,0212517,Let It Snow (1999),Comedy|Romance
4378,0203119,Sexy Beast (2000),Crime|Drama
4380,0203632,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance
4381,0243493,"Closet, The (Placard, Le) (2001)",Comedy
4383,0228786,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller
4384,0246765,Lumumba (2000),Drama
4386,0239395,Cats & Dogs (2001),Children|Comedy
4387,0271027,Kiss of the Dragon (2001),Action
4388,0257106,Scary Movie 2 (2001),Comedy
4389,0245238,Lost and Delirious (2001),Drama
4390,0249380,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller
4392,0099012,Alice (1990),Comedy|Drama|Fantasy|Romance
4393,0094663,Another Woman (1988),Drama
4394,0058953,Beach Blanket Bingo (1965),Comedy|Musical
4395,0052216,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
4396,0082136,"Cannonball Run, The (1981)",Action|Comedy
4397,0087032,Cannonball Run II (1984),Action|Comedy
4399,0058249,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama
4402,0059124,Dr. Goldfoot and the Bikini Machine (1965),Comedy
4403,0053925,"Fall of the House of Usher, The (House of Usher) (1960)",Horror
4404,0016847,Faust (1926),Drama|Fantasy|Horror
4406,0056217,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
4407,0091886,Salvador (1986),Drama|Thriller|War
4408,0093940,September (1987),Drama
4409,0105378,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
4410,0091983,Something Wild (1986),Comedy|Crime|Drama
4412,0069372,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi
4419,0047811,All That Heaven Allows (1955),Drama|Romance
4420,0046754,"Barefoot Contessa, The (1954)",Drama
4422,0069467,Cries and Whispers (Viskningar och rop) (1972),Drama
4424,0065777,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama
4426,0048261,Kiss Me Deadly (1955),Film-Noir
4427,0063227,"Lion in Winter, The (1968)",Drama
4428,0055184,"Misfits, The (1961)",Comedy|Drama|Romance|Western
4429,0049513,Moby Dick (1956),Drama
4432,0051036,Sweet Smell of Success (1957),Drama|Film-Noir
4433,0049966,Written on the Wind (1956),Drama
4434,0059095,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
4436,0074991,Obsession (1976),Mystery|Thriller
4437,0076786,Suspiria (1977),Horror
4438,0068767,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller
4439,0082176,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
4440,0067824,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller
4441,0077594,Game of Death (1978),Action
4442,0089461,"Last Dragon, The (1985)",Action|Comedy|Drama
4443,0082869,Outland (1981),Action|Sci-Fi|Thriller
4444,0068935,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime
4445,0163862,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX
4446,0173840,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4447,0250494,Legally Blonde (2001),Comedy|Romance
4448,0227445,"Score, The (2001)",Action|Drama
4449,0262210,Adanggaman (2000),Drama
4450,0242193,Bully (2001),Crime|Drama|Thriller
4451,0273300,Jump Tomorrow (2001),Comedy|Drama|Romance
4452,0227005,Made (2001),Comedy
4453,0245280,Michael Jordan to the Max (2000),Documentary|IMAX
4454,0188913,More (1998),Animation|Drama|Sci-Fi|IMAX
4458,0109049,Africa: The Serengeti (1994),Documentary|IMAX
4459,0130445,Alaska: Spirit of the Wild (1997),Documentary|IMAX
4462,0094593,18 Again! (1988),Comedy|Fantasy
4463,0094594,1969 (1988),Drama|War
4464,0094606,"Accidental Tourist, The (1988)",Comedy|Drama|Romance
4465,0094608,"Accused, The (1988)",Drama
4466,0094602,Above the Law (1988),Action|Crime|Drama
4467,0096764,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4470,0094675,Ariel (1988),Drama
4471,0094678,Arthur 2: On the Rocks (1988),Comedy|Romance
4473,0094712,Bat*21 (1988),Drama|War
4474,0094715,Beaches (1988),Comedy|Drama|Musical
4475,0094716,"Beast of War, The (Beast, The) (1988)",Drama|War
4476,0094739,Big Business (1988),Comedy
4477,0094744,Big Top Pee-Wee (1988),Adventure|Children|Comedy
4478,0094746,Biloxi Blues (1988),Comedy|Drama
4480,0094761,"Blob, The (1988)",Horror|Sci-Fi
4482,0094799,"Bright Lights, Big City (1988)",Drama
4483,0094824,Caddyshack II (1988),Comedy
4484,0094828,Camille Claudel (1988),Drama
4487,0094889,Cocktail (1988),Drama|Romance
4488,0094894,Colors (1988),Action|Crime|Drama
4489,0094898,Coming to America (1988),Comedy|Romance
4490,0094910,"Couch Trip, The (1988)",Comedy
4492,0090887,Critters (1986),Comedy|Sci-Fi
4495,0094921,Crossing Delancey (1988),Comedy|Romance
4496,0094933,D.O.A. (1988),Film-Noir|Mystery|Thriller
4497,0094961,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
4498,0094963,"Dead Pool, The (1988)",Action|Crime|Thriller
4499,0095031,Dirty Rotten Scoundrels (1988),Comedy
4500,0092929,Drowning by Numbers (1988),Comedy|Drama
4502,0095107,Ernest Saves Christmas (1988),Children|Comedy
4504,0095145,Feds (1988),Comedy
4505,0095169,For Keeps (1988),Drama|Romance
4506,0095174,Frantic (1988),Crime|Mystery|Thriller
4508,0095243,Gorillas in the Mist (1988),Drama
4509,0095253,"Great Outdoors, The (1988)",Comedy
4511,0095304,High Spirits (1988),Comedy
4516,0095409,Johnny Be Good (1988),Comedy
4517,0095484,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller
4518,0095488,The Lair of the White Worm (1988),Comedy|Horror
4519,0095489,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4520,0095519,License to Drive (1988),Comedy
4521,0095532,Little Nikita (1988),Drama
4522,0095599,Masquerade (1988),Mystery|Romance|Thriller
4523,0095638,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
4524,0095654,Moon Over Parador (1988),Comedy
4526,0095687,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi
4527,0095736,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance
4529,0095801,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama
4531,0095963,Red Heat (1988),Action
4533,0089907,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
4534,0095993,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4535,0084296,"Man from Snowy River, The (1982)",Drama|Romance|Western
4537,0096018,Running on Empty (1988),Drama
4541,0096071,"Serpent and the Rainbow, The (1988)",Horror
4544,0096101,Short Circuit 2 (1988),Comedy|Sci-Fi
4545,0091949,Short Circuit (1986),Comedy|Sci-Fi
4546,0096163,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller
4552,0096251,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller
4553,0096256,They Live (1988),Action|Sci-Fi|Thriller
4557,0096316,Tucker: The Man and His Dream (1988),Drama
4558,0096320,Twins (1988),Comedy
4562,0096454,Without a Clue (1988),Comedy|Mystery
4563,0096486,Young Einstein (1988),Comedy
4564,0096794,Always (1989),Drama|Fantasy|Romance
4565,0088708,American Ninja (1985),Action|Adventure
4568,0096913,Best of the Best (1989),Action
4571,0096928,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
4572,0096933,Black Rain (1989),Action|Crime|Drama
4573,0096943,Blaze (1989),Comedy|Drama
4574,0096945,Blind Fury (1989),Action|Thriller
4577,0097027,Casualties of War (1989),Drama|War
4578,0097044,Chances Are (1989),Comedy|Romance
4580,0097138,Cyborg (1989),Action|Sci-Fi
4581,0097142,Dad (1989),Drama
4583,0097211,Disorganized Crime (1989),Action|Comedy
4584,0097236,Dream a Little Dream (1989),Comedy|Drama|Romance
4585,0097235,"Dream Team, The (1989)",Comedy
4587,0097257,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4589,0085475,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4591,0097289,Erik the Viking (1989),Adventure|Comedy|Fantasy
4593,0097328,Family Business (1989),Comedy
4594,0097334,Farewell to the King (1989),Action|War
4595,0097336,Fat Man and Little Boy (1989),Drama
4597,0097438,Gleaming the Cube (1989),Action|Drama|Mystery
4599,0097457,Great Balls of Fire! (1989),Drama
4600,0097458,Gross Anatomy (a.k.a. A Cut Above) (1989),Comedy|Drama
4602,0097481,Harlem Nights (1989),Comedy|Crime|Romance
4603,0097500,Her Alibi (1989),Comedy|Romance
4605,0097531,How to Get Ahead in Advertising (1989),Comedy|Fantasy
