userId,movieId,rating
7,1230,2
6,915,4
58,95,2
139,1639,4
342,912,4
7,596,5
313,356,5
299,1210,3
293,68,2
215,1219,4
343,1252,5
399,1357,3
347,1459,5
138,1254,5
249,1676,4
174,1247,5
286,1,4
406,1305,2
374,1307,5
7,1083,5
23,1225,3
83,1,4
393,161,4
361,50,4
13,1409,3
104,1722,4
334,1422,3
10,1304,5
256,1390,4
1,514,3
334,1673,3
130,1183,5
235,1222,4
295,527,5
344,1042,3
370,50,4
193,207,4
276,415,2
347,1004,3
117,1658,5
405,1291,5
90,70,4
267,494,3
268,1584,2
325,650,2
266,1721,4
95,377,4
64,1302,5
373,914,4
274,1057,5
303,429,3
298,1296,3
354,534,5
59,1015,1
289,494,4
354,457,2
344,7,2
308,832,4
145,185,3
290,1276,3
188,1096,5
326,1272,4
360,1292,4
373,85,2
220,1183,5
286,1129,3
207,10,3
227,640,3
87,1214,4
286,299,5
25,1207,4
244,208,3
92,1197,3
292,1608,4
332,1616,4
295,3,5
342,608,5
387,1407,3
346,474,4
381,1805,1
393,181,3
405,362,1
236,948,5
389,593,4
355,1647,4
354,527,3
280,11,3
392,25,4
234,801,1
315,1120,4
336,1080,5
43,1199,2
347,1183,3
292,1234,4
320,590,5
339,164,4
13,1246,4
286,1240,4
165,1620,4
244,1094,4
5,1022,3
87,1556,3
56,1307,4
87,368,3
346,1344,3
221,1377,4
280,1291,2
164,1625,5
373,305,3
354,205,3
276,647,4
151,474,3
387,1342,2
354,899,4
380,110,4
383,1171,4
342,1276,4
188,1307,5
102,1127,3
393,507,4
139,1120,4
91,1586,3
308,1394,5
234,107,3
268,1214,4
343,869,3
226,150,4
184,321,3
406,707,3
151,531,3
174,305,1
109,527,4
57,1603,2
301,786,3
398,1250,4
234,597,3
276,240,2
374,605,4
318,1393,5
163,1183,3
206,1650,1
401,924,1
279,733,5
336,11,3
303,442,2
92,132,3
62,1305,4
1,551,5
232,1441,3
198,1247,4
405,11,5
301,589,5
216,367,2
296,1270,5
288,318,5
276,493,4
363,92,3
85,377,3
345,1639,4
387,194,5
22,736,4
94,95,3
49,708,2
363,1729,4
221,1476,4
72,589,5
92,288,3
258,1593,5
125,435,2
379,1273,5
221,1610,3
312,760,5
49,588,2
230,1287,3
16,527,5
234,514,2
184,1179,4
124,165,4
81,805,5
330,3,4
370,1394,4
85,1333,4
248,1464,4
402,908,5
265,785,4
177,1653,1
392,1513,3
62,190,3
399,832,4
256,1222,5
274,26,5
389,949,5
336,344,4
405,521,1
65,509,3
70,1247,4
87,765,3
392,1057,5
231,648,4
363,1037,1
62,372,4
313,923,5
389,608,5
383,778,2
174,415,1
301,1079,3
222,159,3
94,1346,3
158,1129,4
378,539,4
332,1363,2
95,18,1
83,733,5
199,1041,4
381,52,4
81,782,4
407,1285,4
56,1485,4
393,936,4
160,16,5
334,1042,2
85,1299,4
311,62,5
118,1299,4
405,1220,5
243,1204,5
118,1343,5
409,337,4
291,436,2
97,457,5
330,11,5
201,426,4
52,1042,5
322,50,4
314,1393,5
128,901,3
379,1013,5
64,830,1
82,1293,3
328,1097,4
12,587,5
312,899,5
250,1112,4
145,104,4
402,118,3
181,1439,1
49,799,1
399,163,3
5,1253,3
269,762,1
28,377,4
315,1394,5
195,1242,5
85,372,3
5,380,4
92,177,2
79,613,4
274,1485,3
222,555,3
405,455,2
345,222,5
158,480,5
404,1445,3
181,631,1
407,1272,4
60,1247,4
372,1327,4
18,932,2
380,1243,3
86,1589,4
16,1101,5
121,1094,4
234,906,4
214,912,4
276,517,2
296,733,3
398,1097,5
297,1288,4
279,1365,4
352,1387,4
372,1596,4
359,6,4
263,1220,4
389,520,2
70,1010,3
279,156,3
130,1200,5
389,903,4
345,647,3
389,1234,4
130,150,4
354,801,4
238,14,4
313,1263,4
308,968,2
388,22,4
116,1717,2
232,593,4
276,1291,4
280,1393,3
92,924,4
189,1639,4
330,1258,5
92,344,3
335,1515,3
194,376,2
328,1416,4
294,1590,4
406,523,4
175,1302,5
200,1214,5
200,34,4
299,224,4
282,1485,4
85,1095,3
178,9,3
82,1353,2
332,1432,4
269,1394,5
38,457,3
372,117,5
401,934,3
119,165,4
399,1080,3
292,1036,5
374,858,4
102,377,2
328,908,3
184,785,3
246,1416,2
43,587,4
269,538,4
115,1672,3
130,132,1
130,1333,5
7,532,4
194,1416,1
222,1270,5
87,163,3
334,356,1
185,515,5
217,546,1
13,1676,1
215,1282,5
345,252,3
8,1687,4
223,832,3
40,1701,4
314,3,3
234,1231,4
354,261,3
327,1476,2
130,1370,5
393,1293,3
345,608,5
256,742,3
374,83,4
385,187,4
291,1343,4
7,1272,5
301,1,4
35,1588,4
363,1246,4
271,1009,3
84,1459,3
213,1208,5
230,25,5
276,353,4
301,349,3
27,92,4
268,368,3
112,1711,5
85,1268,3
212,1206,1
90,1056,3
301,1197,4
291,1439,3
315,50,5
389,921,4
197,1224,3
183,1092,4
299,368,2
279,413,5
194,1287,4
99,1569,3
308,319,3
295,574,5
181,12,2
102,610,4
11,1608,3
16,1608,5
393,569,3
2,2320,1
313,1346,2
385,1425,3
405,304,3
323,62,3
291,1222,3
395,2320,5
204,1588,2
345,1416,3
223,805,4
173,1465,5
42,1282,3
326,1259,5
342,481,3
377,608,3
184,1183,4
130,500,5
7,457,4
378,1409,2
83,1210,4
311,1387,4
130,594,5
387,16,5
117,1240,5
276,858,5
345,163,4
405,921,1
193,474,4
18,1269,4
95,1610,3
336,372,5
297,1704,5
341,1465,5
290,637,2
295,1033,2
178,6,3
119,497,4
345,1617,5
328,1401,4
28,1037,3
303,999,2
308,1305,5
10,17,4
181,1604,1
222,996,3
343,1527,5
405,1256,1
192,25,2
387,500,2
224,924,1
99,18,3
291,361,4
269,1658,3
106,539,3
328,210,3
59,1235,5
315,348,5
346,849,3
178,1210,5
180,190,5
344,647,3
268,837,3
383,1292,5
16,431,5
230,1214,3
10,105,4
214,111,5
201,1357,2
239,1237,5
406,1396,3
87,788,4
352,1267,4
345,440,4
339,1747,4
104,991,1
409,1358,4
377,1722,3
144,1147,5
210,1286,2
334,1292,5
57,608,5
370,1199,3
312,1304,4
310,1649,5
210,11,4
339,170,3
19,345,3
340,587,4
387,233,3
269,1009,1
1,41,3
361,372,3
318,317,3
279,485,5
67,784,3
405,183,1
392,1041,3
22,11,4
354,440,2
350,1464,4
391,144,5
385,1292,4
185,1041,5
222,274,1
246,592,4
121,299,5
213,904,5
151,1252,4
141,1518,5
326,1321,3
68,647,3
139,1183,4
413,1356,4
72,1193,4
286,1604,5
293,1016,3
1,1562,1
49,585,2
409,246,2
194,597,3
201,188,1
174,800,5
64,349,3
378,153,3
56,1126,2
56,1265,4
407,1246,4
198,588,3
5,171,3
184,318,4
6,800,5
393,45,1
406,1089,5
291,520,3
66,778,2
268,833,2
267,18,4
253,497,4
361,539,4
378,788,3
7,902,5
276,16,4
305,866,3
224,1411,5
276,117,4
352,1214,5
254,590,5
334,1207,4
246,1590,5
62,1372,1
85,357,4
11,1257,2
380,356,4
80,1250,2
109,1342,2
280,1422,4
405,1203,3
44,1301,4
162,1061,4
363,661,4
399,1259,3
399,441,3
354,300,3
227,766,4
374,800,3
298,150,4
95,246,4
293,1569,3
94,1639,4
243,1304,4
44,736,3
222,520,1
1,866,5
389,1307,2
253,529,5
290,1270,4
399,1293,3
251,1573,5
7,1344,3
244,356,4
91,943,3
215,1307,4
318,1304,5
13,648,2
268,344,3
405,1217,1
224,168,4
397,1453,1
311,224,4
158,6,3
373,261,4
175,953,5
113,1183,4
187,1273,3
201,1354,3
286,719,1
18,17,5
234,247,4
21,694,2
308,442,2
181,1493,1
250,1515,2
378,1199,4
10,1387,4
127,1373,5
18,902,4
102,1348,3
181,1367,3
336,1378,3
236,899,4
295,1214,1
405,322,1
146,1608,3
303,628,4
407,1517,2
401,1254,4
296,605,3
200,1302,4
379,852,4
291,541,3
236,300,2
134,1702,2
384,1687,4
130,350,4
224,451,2
378,434,3
158,760,4
243,581,4
44,551,2
85,1186,4
115,50,5
251,783,3
391,1208,5
164,707,4
286,288,2
244,39,1
26,1569,3
244,222,4
65,534,4
286,539,4
135,457,3
389,288,2
406,527,5
54,788,5
293,1302,4
200,711,3
308,858,4
376,1641,5
334,1284,5
367,1627,4
373,277,5
308,318,4
385,480,1
316,1411,5
291,2,2
399,595,5
58,474,4
332,765,3
268,1274,3
196,1183,5
389,1079,3
357,833,3
369,1210,5
303,1242,5
94,648,3
210,1028,4
200,609,2
409,1407,1
221,357,3
405,1194,1
256,21,5
253,899,5
121,1228,4
75,1459,1
152,1721,4
406,953,4
388,1047,4
357,1627,4
391,923,4
303,223,5
326,539,2
115,553,2
241,1465,4
399,1582,3
218,22,3
347,1376,4
406,918,5
71,1416,2
320,196,4
409,1258,2
13,653,5
49,595,4
332,110,5
374,1393,5
306,728,5
213,737,1
393,1485,4
141,1477,1
178,589,4
59,327,4
184,728,4
271,1245,4
256,762,1
372,1589,5
255,1407,4
295,329,4
66,107,1
49,1690,2
59,1028,2
327,1243,4
151,1372,5
194,1378,2
373,1014,3
343,1250,5
293,904,5
151,348,4
320,454,3
348,788,4
271,1303,4
385,1041,5
339,593,4
194,1370,3
152,1183,5
223,5,3
160,905,4
354,800,5
406,514,2
392,1593,3
137,62,4
294,1608,4
279,272,3
381,391,3
380,1285,3
56,160,4
279,1391,3
269,1097,4
92,1215,3
48,1260,4
59,3,1
308,1199,5
13,938,2
346,440,3
109,196,2
82,25,4
58,933,4
59,282,4
233,342,4
244,719,2
295,1259,5
328,431,3
409,594,3
102,595,4
311,1299,4
91,910,3
102,1337,2
100,1769,4
367,177,3
49,188,2
22,410,3
374,20,3
276,216,3
90,1597,3
180,1270,3
334,1095,4
153,296,5
59,1299,4
268,1389,1
87,592,3
116,337,2
7,1269,5
376,1416,3
265,1584,4
136,608,5
332,95,4
393,95,2
322,1248,4
382,778,3
64,1297,5
7,1350,3
385,1082,3
38,1370,1
347,494,3
374,164,5
290,292,3
212,1247,5
324,1620,3
5,1036,3
329,1047,3
416,802,5
305,1639,3
401,971,3
175,1271,3
16,161,5
313,1227,3
276,553,3
216,150,4
301,1375,3
194,1222,4
234,1275,3
4,1407,4
329,471,2
270,647,5
44,1225,4
312,272,5
303,147,3
249,1307,4
250,1597,3
232,527,5
198,1200,4
280,1292,4
378,489,3
408,1687,3
406,1085,3
242,1675,5
399,1022,3
193,605,3
90,214,4
249,515,4
402,68,3
405,1260,1
201,541,3
183,1610,2
166,1707,4
399,1375,2
94,431,4
95,105,2
59,830,2
293,1028,3
241,1754,2
332,22,5
410,1608,3
178,1307,4
358,1719,4
378,1032,4
405,1326,1
280,42,4
189,342,3
343,224,5
22,1370,4
347,1639,4
10,955,4
334,1225,4
18,955,4
83,688,4
151,1269,5
370,1204,4
301,3,5
345,1,3
244,55,1
416,222,4
393,1372,4
6,296,4
59,1345,5
373,62,4
398,1262,5
311,1258,4
199,648,2
332,785,4
283,1407,2
276,1407,4
328,1129,3
92,1173,5
234,1422,2
251,1409,2
399,1049,4
387,149,2
42,440,5
94,521,3
167,342,5
279,719,4
398,950,5
387,1346,2
269,1129,3
99,1407,4
27,1639,4
23,593,5
250,581,5
56,595,4
77,912,4
28,903,4
13,1050,4
406,1253,4
77,1193,3
330,1042,5
378,597,4
126,1407,4
350,968,4
193,153,3
405,186,1
253,916,4
230,1200,4
330,1079,5
243,1197,3
271,1299,3
64,1099,5
97,1256,5
160,1345,4
297,1479,2
314,612,2
254,1350,3
387,471,3
223,1544,1
145,1606,3
158,994,5
216,1079,4
379,1485,3
391,1247,5
405,20,1
339,1183,5
56,1100,2
387,1242,2
399,1199,3
49,1312,3
367,296,5
346,1459,5
119,809,5
251,1022,4
90,1029,5
10,778,4
1,1408,4
343,1186,4
145,1376,5
294,802,3
337,1391,3
216,851,3
7,330,3
378,41,3
99,798,3
13,1243,5
308,915,4
303,804,4
222,1100,4
295,515,5
130,786,4
137,266,1
345,144,3
222,25,5
94,968,4
334,110,4
95,610,1
357,1390,5
95,343,3
339,1273,5
56,357,4
400,1608,4
379,1276,4
385,14,3
222,480,4
291,879,3
404,1625,2
6,1263,4
188,1265,2
334,1086,4
291,640,4
290,225,3
13,1485,2
363,562,4
57,376,4
130,407,4
416,1527,4
221,953,3
345,1366,4
95,1267,5
299,1060,5
409,1247,3
1,869,3
228,1207,4
34,1488,4
115,647,2
53,1584,4
413,1676,4
152,466,5
393,832,4
279,478,4
399,440,2
345,318,5
92,778,5
128,1291,4
401,6,2
416,1596,1
144,500,4
255,748,1
360,1356,2
193,1693,4
7,1590,1
21,1335,1
23,1245,5
284,1729,4
99,587,4
294,1499,2
41,1079,4
184,55,4
59,117,3
327,385,4
92,1459,4
125,1226,4
44,595,4
286,1194,1
184,1393,4
179,1729,3
14,1042,3
375,1333,4
177,1627,3
54,1497,3
401,1422,2
263,1287,5
12,1258,1
279,1215,5
327,1717,3
257,869,2
405,312,1
29,1653,4
194,1033,3
276,1089,5
405,1378,4
360,953,3
94,46,5
401,708,4
374,380,4
201,555,3
345,412,4
85,1096,3
95,165,4
405,496,1
30,1688,4
327,1022,3
223,1035,4
406,1242,3
311,195,3
7,1348,5
207,635,4
92,256,3
343,185,3
293,1722,3
320,1544,2
331,1082,4
256,349,5
324,858,4
130,1215,4
238,95,3
406,1192,5
393,410,4
389,945,5
5,1219,3
295,1379,3
339,953,5
43,1225,5
378,1376,3
76,904,3
119,377,4
316,1303,2
99,650,3
13,595,4
339,1411,4
406,314,5
186,95,4
271,1219,3
74,1614,3
374,529,5
56,491,4
277,1210,3
307,1396,3
194,1333,3
405,1328,1
268,380,3
291,350,4
222,552,4
407,1377,3
344,1225,5
185,280,3
270,382,4
407,289,3
266,838,3
303,15,1
378,986,4
166,1438,5
181,893,1
200,1049,4
221,1101,3
308,551,4
270,1185,3
58,342,4
379,239,2
243,1357,4
406,300,4
363,529,3
298,1104,4
62,802,4
144,637,2
286,1101,2
227,562,5
174,984,4
158,173,2
376,17,5
145,1722,4
339,175,4
342,222,1
279,1394,4
32,1552,1
249,1193,4
385,851,3
249,223,5
276,802,4
417,18,4
268,261,3
417,236,3
63,1597,2
7,6,3
194,1266,3
82,1015,3
280,218,5
294,778,5
195,1296,4
194,1356,1
16,1089,4
393,1689,5
288,1393,4
323,1291,4
294,1717,4
73,1407,3
405,367,3
312,1299,5
371,1297,4
256,798,3
87,440,4
5,500,2
72,1101,5
102,208,2
290,1124,3
6,553,3
94,357,4
137,1527,5
343,1179,4
112,1686,4
204,1617,5
92,434,2
377,1080,5
334,1333,3
360,1132,5
92,1049,2
374,728,1
197,1416,4
7,1295,1
299,1204,4
412,527,5
301,1344,4
125,593,5
130,1240,5
404,1641,4
406,535,4
406,1028,1
7,848,3
314,441,3
151,371,2
43,1722,2
300,1477,5
263,1282,2
110,1589,3
405,924,5
75,1224,5
344,1488,3
405,278,1
296,1042,5
303,1278,5
293,1027,2
102,594,2
92,225,3
410,1711,2
321,1231,3
27,731,2
280,21,3
110,39,3
14,1270,5
342,7,2
391,1193,5
416,1598,3
375,319,2
405,1755,1
178,150,5
409,955,3
66,832,5
286,141,3
239,1264,5
398,1036,5
10,1641,4
83,494,4
80,1387,3
394,1343,4
27,778,2
347,919,5
332,849,3
276,1173,4
80,1302,5
145,1307,5
338,1485,1
49,1199,5
325,1282,5
13,25,5
95,1027,4
224,1438,3
59,1220,5
321,296,4
7,1003,3
318,1220,5
109,1393,4
254,1702,3
106,892,4
378,783,5
343,1089,4
263,318,5
76,111,5
280,805,3
214,1639,2
303,1194,3
138,948,4
49,1219,5
214,52,3
305,1584,4
44,1127,4
289,648,2
217,1377,5
199,1183,5
271,60,2
18,1,5
417,786,3
397,1203,5
128,515,5
261,1689,3
406,1321,4
24,296,4
62,832,2
264,1285,5
275,1278,3
405,589,3
328,948,4
3,1589,4
401,1270,5
85,1419,3
311,515,5
230,589,2
201,296,5
13,1262,4
280,203,5
77,608,3
171,1721,4
222,102,1
409,1269,5
14,62,4
385,1081,2
276,1175,4
322,1,2
268,89,1
189,457,3
417,833,3
23,1035,3
216,538,4
339,1179,5
91,1084,3
416,350,5
99,339,3
60,1150,5
405,489,2
36,1639,2
216,805,5
18,590,4
305,1704,3
181,55,1
307,1371,4
210,1221,5
200,204,4
1,1569,2
144,1208,4
280,292,2
325,778,4
256,832,5
378,1544,4
125,12,2
269,1077,4
405,8,1
397,1354,4
14,223,4
303,1019,3
292,1361,5
271,475,3
412,1343,3
102,442,2
213,919,5
416,442,4
325,1199,5
406,1220,3
62,1271,4
60,971,3
201,36,3
301,1408,3
208,296,2
200,79,4
406,931,4
382,593,3
399,355,2
269,3,2
198,457,3
307,1259,4
130,356,5
311,541,5
118,110,5
48,150,2
194,1129,2
374,726,1
14,1200,1
313,1061,4
180,440,3
399,364,3
186,608,4
291,1035,3
342,1569,4
23,920,4
373,1641,5
405,1170,1
268,382,3
339,924,5
293,1409,3
359,733,4
234,924,4
374,66,1
243,1259,4
385,930,5
346,540,2
405,1373,1
16,1385,5
354,921,4
399,991,3
326,592,3
305,224,4
345,1616,2
303,1370,4
351,1631,4
60,52,4
308,1171,4
271,170,3
242,1459,3
310,17,5
248,1206,3
94,1333,4
234,1380,3
378,351,3
299,222,3
6,1270,3
361,1673,3
344,1183,3
248,913,2
40,1747,2
143,1747,5
168,805,5
296,910,5
316,1387,1
82,1219,3
405,858,5
268,1210,4
344,457,4
387,329,2
389,935,5
293,428,4
267,39,4
308,1603,2
44,380,3
303,144,4
234,1034,2
112,1633,4
336,1476,5
86,1616,2
399,1427,3
416,356,4
83,474,4
332,1409,2
286,1639,4
130,1653,5
94,349,2
234,909,5
104,1391,2
387,1194,3
363,152,2
90,1440,2
363,339,4
409,1250,4
365,141,4
343,893,5
21,1586,5
280,186,3
45,156,4
201,1615,4
5,842,3
276,440,4
272,1193,5
83,1569,5
234,1265,3
125,788,3
406,595,4
145,164,1
399,316,3
64,1,4
363,1610,3
99,94,2
298,7,3
102,586,2
290,1246,4
354,299,5
373,587,4
15,1624,4
393,1779,3
115,1221,5
308,1185,4
11,1234,4
278,1641,5
60,1258,4
378,920,5
81,527,5
26,882,3
398,1269,3
286,1598,4
13,1269,3
261,785,5
374,315,2
280,365,5
21,100,2
130,1573,5
85,858,5
239,904,5
390,608,5
345,919,5
297,1097,3
70,910,4
343,1246,4
196,586,3
313,296,2
296,852,4
220,1644,4
361,1290,3
385,1345,3
272,912,5
144,337,4
338,1234,3
417,177,3
269,1259,4
301,637,3
308,837,4
312,73,5
401,1197,3
183,1266,3
385,1250,3
291,585,4
334,247,4
184,300,4
104,1407,2
303,1550,2
84,64,3
201,145,3
327,318,2
391,62,4
189,161,3
163,527,4
406,1029,5
374,881,1
363,1552,4
401,1293,4
361,474,4
373,596,4
409,30,4
295,1084,4
85,1639,4
276,1639,4
206,1496,1
279,788,3
291,1440,3
193,1614,4
255,1343,3
328,1272,4
394,1372,4
228,1259,4
5,541,5
102,500,3
406,1173,3
280,524,4
145,986,2
279,239,3
70,1219,4
122,534,4
276,832,4
336,63,3
244,24,2
13,1197,2
57,1367,3
336,725,3
256,186,3
385,296,5
163,1307,3
160,1597,3
385,246,5
276,836,2
151,1127,5
117,733,5
412,150,4
264,223,5
373,637,3
29,1641,4
385,1307,2
420,1615,3
110,1268,3
178,940,4
392,1688,2
226,593,5
145,356,5
254,1387,4
275,1129,3
383,904,5
92,1353,1
8,1214,5
320,608,4
298,1265,3
10,950,4
110,71,3
130,628,5
193,1042,4
95,969,3
416,1704,5
182,838,2
374,490,5
222,1095,1
110,1295,1
378,1259,4
401,144,3
288,1376,2
350,1200,4
312,1082,5
339,535,5
235,1441,2
323,1500,3
381,590,4
422,671,2
109,1100,2
405,543,4
289,647,4
346,1616,5
7,126,5
145,457,5
399,858,2
409,1238,4
405,305,1
99,1061,4
411,1242,4
209,1046,4
406,475,4
346,1091,2
198,480,3
313,593,4
119,733,5
162,1562,3
181,1060,1
339,1283,5
292,1541,3
197,1385,4
303,1256,4
312,345,4
371,1292,5
380,1208,2
95,1282,3
363,95,3
302,1584,3
201,1416,2
130,1047,4
109,1091,1
268,377,3
268,440,3
141,63,1
387,766,4
330,539,5
67,886,4
279,930,2
334,1586,1
301,1390,4
246,479,3
42,1246,5
279,141,5
234,1596,1
305,1259,4
378,838,4
230,1210,4
95,1193,4
399,110,3
416,1379,3
248,589,4
393,1619,4
320,163,4
6,1221,4
1,631,1
391,590,4
321,1307,4
393,170,3
269,948,3
303,1371,4
264,1701,4
328,1616,3
59,1409,3
195,1129,2
85,1080,4
101,784,1
122,334,5
194,497,3
405,1274,1
308,1086,3
315,1673,4
126,1644,1
250,1466,4
314,175,1
13,508,3
201,786,2
90,1225,5
393,322,1
290,1262,3
201,748,1
323,1302,5
49,880,2
293,490,1
195,707,4
413,800,5
291,338,4
83,186,4
417,1047,4
234,1477,2
125,529,5
307,592,3
188,858,4
405,238,1
344,927,4
373,469,2
151,261,4
16,150,5
412,1265,3
248,1425,3
398,62,5
410,1650,3
389,950,5
290,1030,2
312,1260,5
320,21,3
274,733,4
188,836,4
83,11,4
416,1291,5
327,1584,1
75,6,5
239,1635,4
129,1584,2
94,50,4
342,1353,1
214,1407,3
321,913,5
87,353,3
200,674,3
416,225,1
416,1020,3
337,1375,3
5,575,1
174,203,4
189,1212,4
330,1441,3
366,1343,3
69,866,3
268,45,1
67,799,4
178,62,5
393,1028,4
193,1687,2
378,1282,4
405,72,1
109,3,4
388,1215,4
308,269,4
151,1380,5
372,454,5
417,497,5
328,457,4
189,1161,4
117,1721,5
59,364,3
92,800,4
296,1206,4
92,1358,5
11,426,3
394,183,4
298,1219,3
72,913,4
44,277,3
92,1245,5
94,1023,4
321,948,3
144,1247,4
338,923,5
79,52,3
345,1614,4
374,1047,3
271,318,5
11,43,5
298,1082,4
279,44,3
417,1097,4
44,589,4
313,1127,3
224,1485,4
6,1245,3
150,1047,4
316,1263,5
321,541,3
168,608,4
290,1321,2
1,736,3
308,650,4
92,1515,2
279,327,3
417,762,2
412,1199,4
264,50,5
113,1639,5
91,968,4
321,1217,3
249,1356,4
398,1193,4
263,1124,5
200,1291,5
417,442,3
99,1597,4
90,1244,3
197,1101,4
234,151,3
318,921,4
213,1387,4
177,110,4
264,926,5
393,986,4
49,1245,4
102,1036,3
83,1097,4
255,692,1
89,838,4
397,1627,3
416,125,3
222,364,4
202,913,4
13,912,5
401,1291,4
288,1203,5
158,858,5
85,1276,4
151,910,4
60,1005,2
405,555,1
204,1488,3
21,1488,1
307,1097,5
222,62,3
64,1286,4
327,1247,4
213,11,4
91,1387,5
187,1225,5
257,46,3
393,434,3
405,1161,1
417,371,3
290,1025,4
270,1477,5
49,1270,1
308,920,3
346,497,4
145,553,5
115,1023,1
214,194,4
184,531,3
312,595,5
393,377,4
382,1120,3
223,708,4
343,1127,3
146,1729,4
62,1183,3
29,1690,3
223,765,3
342,247,5
394,1101,4
181,64,1
349,707,4
189,783,3
145,427,2
393,24,3
311,802,4
66,1407,4
268,724,1
244,215,4
189,924,4
297,783,3
330,1207,5
94,1408,4
314,520,2
129,1639,1
314,353,4
395,1096,5
271,588,4
314,364,5
251,1207,4
405,31,3
102,1409,2
145,608,5
374,153,3
282,1635,4
89,43,4
393,9,3
82,357,4
405,553,1
194,1036,4
257,1614,3
294,1722,4
214,919,5
197,457,5
82,609,1
276,586,2
425,1676,5
183,1372,4
269,365,2
58,356,1
56,1566,3
239,923,5
393,1772,3
254,1015,4
294,135,3
276,390,3
194,1372,1
276,349,4
419,929,4
377,1438,2
284,1464,3
396,1515,3
305,497,3
200,1346,4
125,236,3
57,1676,3
23,1356,4
22,1394,5
279,1392,5
184,377,2
44,1285,4
372,427,4
379,1259,5
210,1276,4
293,1096,3
64,356,4
49,380,1
283,802,5
415,824,5
327,471,4
65,1304,4
397,1483,3
222,1388,1
361,373,4
164,1479,5
151,1285,3
107,1617,4
325,907,5
13,1097,5
158,1356,3
187,509,1
373,1227,4
344,1271,3
210,25,5
328,350,3
239,1291,4
372,1483,4
393,899,4
183,6,4
171,1639,4
223,786,4
312,1212,5
184,492,3
83,637,2
199,1468,1
314,656,4
393,547,3
387,1042,4
101,1393,5
125,54,3
311,1276,5
217,736,4
406,1296,2
137,733,5
334,1188,4
336,186,3
311,1278,4
145,1573,1
364,1407,4
227,778,4
313,1387,4
185,1358,4
372,1422,3
326,1610,4
387,1055,1
387,1321,4
269,1027,1
45,1,5
125,1390,3
178,20,3
18,1365,5
334,1268,3
181,43,1
416,89,4
316,1208,4
276,551,5
168,1356,5
401,1409,3
425,1479,3
264,1380,4
406,1276,3
250,1061,4
110,1240,2
312,302,3
400,1588,3
222,63,1
186,1665,3
92,1407,3
409,1262,2
344,1296,4
141,1515,4
216,1387,4
320,842,3
201,1057,2
380,736,2
292,1269,5
306,1641,5
62,1097,3
49,663,2
417,1257,4
91,1416,4
342,156,3
349,778,4
423,991,4
194,141,2
174,1124,5
181,1468,1
35,1605,2
312,941,3
399,1321,2
87,940,5
21,836,1
322,1721,5
239,1120,5
269,921,3
390,613,4
425,1225,3
82,3,2
160,778,5
270,474,4
413,1633,5
422,714,4
214,923,4
401,852,3
313,338,4
125,17,5
291,252,4
365,804,3
273,1414,4
411,1288,4
405,261,2
47,1465,4
268,748,3
405,432,5
87,1220,5
222,380,4
393,236,4
45,107,3
18,848,5
21,608,5
92,1127,4
363,1754,1
393,276,3
335,1747,5
43,474,4
233,1225,4
84,1616,4
387,1282,4
13,910,5
275,1297,4
405,1064,1
342,1244,5
184,367,3
119,635,4
141,1544,4
198,1185,4
90,1060,3
8,1445,1
381,1029,4
222,1544,2
112,1055,3
303,104,4
327,904,4
332,3,4
399,1033,3
406,50,4
26,785,2
201,141,3
247,1,4
376,94,4
338,912,4
317,1676,3
422,1215,4
1,292,3
327,1387,5
400,1717,4
130,595,4
278,1197,5
391,1266,4
299,207,3
91,1721,4
27,608,5
393,31,4
417,223,4
234,440,2
416,43,5
239,1619,1
90,902,5
49,1485,1
318,62,5
328,1485,3
253,318,5
311,1191,4
7,910,3
102,1479,3
286,427,4
100,1438,3
348,62,4
234,16,2
342,1633,3
295,539,4
172,1203,3
201,1179,4
328,805,3
415,1080,4
198,1246,3
99,842,3
315,1220,4
64,367,4
344,852,3
222,1717,4
11,671,3
173,1621,4
406,921,2
56,784,2
184,1544,2
405,148,3
398,1013,3
144,1200,4
287,150,5
222,533,2
109,46,3
407,1235,3
239,608,3
132,800,4
83,524,4
293,296,4
363,851,4
56,1282,5
249,1220,4
21,1057,2
334,832,2
42,1234,5
42,953,5
187,1285,4
24,1307,4
7,1192,4
125,440,4
194,1021,1
417,1092,4
63,1639,3
301,594,4
90,804,4
354,1077,3
277,141,4
18,1380,3
276,410,3
223,1485,4
264,1236,5
172,927,3
308,282,3
135,1248,4
10,952,4
92,1259,4
417,50,4
373,527,5
326,426,3
234,1387,4
24,608,5
306,1060,5
387,475,4
102,798,2
297,1270,3
193,858,5
62,1350,2
125,950,4
174,432,1
313,1101,4
336,102,1
378,1028,4
339,587,3
268,1355,2
92,25,5
42,1302,5
379,953,5
398,852,2
372,481,5
16,852,1
407,968,3
151,527,5
325,1222,2
181,1151,2
246,497,4
294,1639,4
39,1701,3
25,1396,4
303,39,4
273,1633,4
248,1255,5
425,1372,4
85,456,4
23,1347,1
347,1464,1
312,1224,5
343,1304,4
22,208,1
268,1285,4
62,1210,4
150,6,4
385,908,5
354,928,3
7,1224,5
201,380,2
383,515,5
345,909,3
429,368,3
303,185,1
297,1449,4
90,1711,4
363,22,1
178,1586,4
226,1060,4
295,1441,4
249,507,5
301,1625,4
363,1215,3
271,370,3
22,743,3
329,1210,4
206,1717,5
30,1357,5
308,541,5
358,919,5
405,1380,5
5,466,2
383,994,5
